domain,alive,homepage_kb,internal_links,indexed_pages_est,visitors_est_monthly
emag.az,True,6.18,0,14,144
emagz.az,True,5.53,0,13,133
email.az,False,0.0,0,1,1
emakler.az,True,33.16,14,88,1780
emanager.az,False,0.0,0,1,1
emanat.az,True,352.79,50,1110,82911
emanet.az,True,34.57,37,104,2238
emapark.az,True,1018.63,42,3107,557276
emarket.az,True,112.39,109,414,17424
emarketing.az,True,54.21,0,118,1803
emasa.az,True,0.59,0,2,18
emb.az,True,1.62,0,4,42
embafinans.az,True,147.44,43,452,18587
embakitchen.az,False,0.0,0,1,1
embapanel.az,True,63.87,29,185,4586
embassyofpalestine.az,True,301.39,322,1470,121038
embawood.az,True,135.02,92,479,19559
embedded.az,True,260.38,116,972,64923
emblem.az,True,23.93,30,70,1418
embrand.az,False,0.0,0,1,1
emco.az,True,2.22,1,6,74
emcomats.az,True,8.83,28,26,506
emdoors.az,True,45.76,2,105,1845
emdr.az,True,129.11,46,401,16112
emega.az,True,9.17,7,23,319
emeliyyati.az,True,14.18,50,46,940
emenyu.az,False,0.0,0,1,1
emer.az,True,2.12,0,6,64
emerald.az,True,814.31,0,1760,148588
emergy.az,True,0.03,0,1,9
emerson.az,True,316.18,505,1771,153471
emeyveli.az,False,0.0,0,1,1
emfcargo.az,True,0.44,0,2,19
emfiss.az,True,0.62,0,2,19
emgroupco.az,False,0.0,0,1,1
emilabulzade.az,True,1.33,0,4,37
emiland.az,True,2.62,0,7,66
emili.az,False,0.0,0,1,1
emilimanov.az,True,37.3,26,107,2304
emin-music.az,True,25.54,17,69,1327
emingroup.az,True,84.84,61,278,8885
eminhaqverdiyev.az,True,171.18,40,519,22085
emirates.az,False,201.2,378,1030,3554
emirvarliedu.az,False,0.0,0,1,1
emita.az,True,902.68,2,2057,248572
emki.az,True,2.98,0,7,75
emkiproduction.az,True,0.73,0,3,27
emkotech.az,False,0.0,0,1,1
emlak.az,True,177.98,157,715,38731
emlak247.az,True,111.29,137,433,17805
emlak360.az,True,151.71,127,579,26117
emlakal.az,True,624.78,0,1351,103921
emlakbazari.az,True,208.16,125,791,47853
emlakbazasi.az,False,0.0,0,1,1
emlakburda.az,False,0.0,0,1,1
emlakburosu.az,True,132.55,0,287,7045
emlakchi.az,False,0.0,0,1,1
emlakci.az,True,0.45,0,2,20
emlakdunyasi.az,False,0.0,0,1,1
emlakevi.az,True,53.07,53,170,4815
emlakhome.az,False,0.0,0,1,1
emlaklar.az,True,69.54,109,257,7913
emlakmall.az,True,206.83,232,920,61799
emlakmarket.az,True,38.85,1,87,1328
emlakmerkezi.az,True,0.17,0,1,9
emlakportali.az,True,5.57,0,13,146
emlaksat.az,True,73.58,115,275,10129
emlaksatisi.az,True,251.72,165,1023,69632
emlaksebeti.az,False,0.0,0,1,1
emlaktap.az,True,85.61,165,349,13183
emmiparfum.az,True,572.65,338,2833,423070
emo.az,True,8.14,4,20,273
emobile.az,True,16.01,1,37,530
emotive.az,False,6.47,0,15,7
emotix.az,False,0.0,0,1,1
emp.az,True,30.16,0,66,780
empant.az,True,0.85,0,3,28
empatv.az,True,77.37,70,260,8772
emperahali.az,True,86.22,47,269,9088
emperor.az,True,16.01,0,36,448
empire.az,False,0.0,0,1,1
empireconstruction.az,True,3.24,0,8,87
empiremed.az,True,43.44,49,137,3635
empiresoft.az,False,0.0,0,1,1
employer.az,True,4.93,0,12,127
employment.az,True,30.16,0,66,819
emporium.az,True,14.75,5,36,616
empowerwoman.az,False,0.0,0,1,1
empro.az,True,4.46,0,11,104
emrahoglu.az,True,15.99,0,36,445
ems.az,True,0.24,0,2,21
emservice.az,True,112.34,0,244,5261
emsoft.az,True,8.85,0,20,204
emsys.az,False,0.0,0,1,1
emt.az,True,66.85,56,215,7015
emtop.az,True,93.36,2,214,4664
emtunga.az,True,656.16,0,1418,108782
emtv.az,True,137.66,238,617,32048
emze.az,True,455.64,98,1638,163368
en-comfort.az,False,0.0,0,1,1
ena.az,True,144.3,262,664,31590
enam.az,True,33.0,10,85,1718
enartaxi.az,False,0.0,0,1,1
enbc.az,True,81.75,91,290,9140
enbrend.az,True,336.93,329,1654,165073
encar.az,True,171.03,4,404,14886
enceladus.az,True,159.65,23,445,17172
encoder.az,True,54.95,2,126,2359
encom.az,False,0.0,0,1,1
encomgroup.az,True,0.16,0,1,9
encotec.az,True,46.79,34,139,3678
enctours.az,True,72.86,59,237,7891
endirim.az,True,15.55,3,37,504
endirimli.az,True,67.1,248,305,9858
endlessgoods.az,True,26.59,0,58,767
endlessideas.az,True,231.97,50,730,39919
endocrinology.az,True,134.82,42,412,17589
endokrin.az,False,0.0,0,1,1
endomed.az,True,24.9,0,55,690
endorphin.az,False,0.0,0,1,1
endoskopist.az,False,0.0,0,1,1
enel.az,True,5.92,0,14,156
eneraz.az,True,0.16,0,1,10
energie.az,True,0.16,0,1,10
energo.az,False,0.0,0,1,1
energo-star.az,True,2.48,0,6,57
energollc.az,True,19.37,2,45,647
energotrans.az,True,2.48,0,6,59
energygroup.az,False,0.0,0,1,1
energyinshaat.az,True,90.09,5,216,5697
energymarket.az,True,120.29,0,261,5204
energymonitoring.az,True,236.17,92,838,54499
energypowersupply.az,True,0.19,0,1,10
energyservice.az,True,11.31,3,27,364
energyservicegroup.az,True,1.27,0,4,41
energysolutions.az,True,62.28,3,145,2970
energystore.az,True,22.63,1,51,669
energytrading.az,True,1.61,0,4,40
enerji.az,False,0.0,0,1,1
enerjifm.az,True,44.22,2,102,1641
enerjimarket.az,True,119.79,80,413,17617
enerjipark.az,True,4.46,0,11,116
enerjiportali.az,True,77.41,146,306,11031
enerjiqrup.az,False,0.0,0,1,1
enerjiqrupmmc.az,False,0.0,0,1,1
enerjitest.az,True,46.05,9,116,2610
enersol.az,True,313.59,28,898,61705
enes.az,True,12.76,1,29,350
enews.az,False,0.0,0,1,1
eng.az,True,210.84,250,957,67403
engin.az,False,0.0,0,1,1
engineergeolog.az,True,91.69,40,278,8698
engineering.az,False,0.0,0,1,1
engineeringconstruction.az,False,0.0,0,1,1
engineeringmechanics.az,True,27.28,36,82,1667
engineers.az,False,0.0,0,1,1
enginet.az,True,52.34,56,169,4654
engitech.az,True,135.57,36,404,15943
english.az,False,0.0,0,1,1
englishcorner.az,True,22.21,4,53,890
englishjapan.az,False,0.0,0,1,1
engps.az,True,61.83,82,215,6186
engroup.az,True,5.22,0,12,132
engy.az,False,0.0,0,1,1
enhance.az,True,34.84,12,91,1986
eni.az,True,243.44,324,1190,94792
eniagro.az,True,0.44,0,2,18
eniengineering.az,False,0.0,0,1,1
enigma.az,False,0.0,0,1,1
enjoyfc.az,True,32.94,3,77,1348
enmedical.az,False,0.0,0,1,1
enna.az,True,20.96,24,60,1284
ennadrinks.az,False,0.0,0,1,1
enneagram.az,True,15.16,19,42,773
eno.az,True,6.76,0,16,155
enor.az,True,0.79,0,3,29
enovos.az,True,49.6,0,108,1564
enrg.az,True,111.67,20,306,11108
ens.az,True,146.55,179,609,32904
ensarmedical.az,True,15.99,0,36,421
enso.az,True,0.35,0,2,18
ensol.az,True,88.43,19,241,7716
enstandard.az,True,212.33,8,528,24268
entech.az,True,117.28,49,368,15592
entegra.az,True,69.23,35,206,6510
enter.az,True,0.16,0,1,10
enterol.az,True,149.6,28,429,17292
enterpriseazerbaijan.az,False,0.0,0,1,1
entertainment.az,True,2.08,1,6,72
entes.az,False,145.22,1,324,454
entra.az,False,0.0,0,1,1
entrepriseazerbaijan.az,False,0.0,0,1,1
envision.az,True,35.79,34,106,2588
envixprint.az,True,89.39,176,370,12943
envoy.az,True,5906.55,206,25411,29704357
envoy-tyres.az,True,5906.55,206,25411,31504818
enyu.az,True,8.68,5,22,334
enzahome.az,True,51.84,29,150,3811
enzazaden.az,True,121.63,79,418,16828
eolica.az,False,0.0,0,1,1
eosgroup.az,False,0.0,0,1,1
eougii.az,True,114.12,54,365,13421
eoy.az,True,393.36,249,1783,190692
epanel.az,False,0.0,0,1,1
epart.az,True,1157.23,1714,9983,2980214
epatage.az,True,815.9,0,1763,147688
epay.az,True,168.64,2,385,13408
epc.az,False,0.0,0,1,1
epfound.az,True,43.98,66,147,3531
ephesus.az,True,0.53,0,2,18
epic.az,True,15.99,0,36,389
epicgroup.az,True,120.71,47,376,14845
epidbiomed.az,True,47.73,51,152,4009
epidlife.az,True,37.89,31,111,2347
epifiz.az,True,0.14,0,1,9
epilepsiya.az,False,0.0,0,1,1
epilyasiya-cihazlari.az,True,229.38,84,798,50536
epilyasiyacihazi.az,True,425.02,252,1933,197232
epimis.az,True,37.44,31,110,2544
epin.az,True,640.25,307,3079,468603
epinby.az,False,0.0,0,1,1
epingame.az,True,38.63,50,122,2924
epipen.az,True,1.56,0,4,38
epiroc.az,True,216.8,276,1012,73152
episom.az,True,15.99,0,36,448
eplaza.az,True,23.25,16,63,1159
epm.az,True,24.75,24,70,1308
epoint.az,True,70.62,100,256,8367
epos.az,True,29.49,26,84,1829
epoxyazerbaijan.az,True,1.38,0,4,43
epoxyflooring.az,True,37.74,30,110,2763
eppc.az,False,0.0,0,1,1
eppek.az,True,6.46,1,15,170
epro.az,True,303.93,1334,2386,226614
epsfragrances.az,False,0.0,0,1,1
epsilonc.az,False,0.0,0,1,1
epson.az,False,37.26,4,89,80
epsonservis.az,True,80.05,7,197,4648
eptalgroup.az,True,149.99,90,530,24194
epul.az,True,4.17,0,10,95
epw.az,False,0.0,0,1,1
eqa.az,False,0.0,0,1,1
eqafarov.az,True,25.13,55,81,1834
eqaraj.az,False,0.0,0,1,1
eqm.az,True,24.97,12,65,1106
eqo.az,True,8.62,0,20,211
eqolu.az,True,5.28,1,13,147
eqs.az,True,70.73,115,264,8785
equinox.az,True,7.48,0,17,198
equity.az,False,0.0,0,1,1
equran.az,True,140.8,126,536,25141
era.az,True,48.06,130,185,5321
era-agropark.az,False,0.0,0,1,1
era-auto.az,True,93.47,131,360,13701
era-con.az,True,30.09,0,66,848
eracomputer.az,False,0.0,0,1,1
eradesign.az,True,33.3,26,95,2126
eraelectronics.az,True,514.63,394,2667,382073
eragroup.az,False,0.0,0,1,1
eramedia.az,True,144.37,307,695,35168
erasoft.az,True,47.9,127,184,5754
eratechnologies.az,False,0.0,0,1,1
eratechnology.az,False,0.0,0,1,1
eratravel.az,True,4.93,0,12,118
eratur.az,True,213.18,227,942,59204
eray.az,False,0.0,0,1,1
erazi.az,True,144.07,85,503,24682
erc.az,True,36.95,1,83,1365
erc-distribution.az,True,659.44,670,4053,677039
ercgroup.az,True,11.42,0,26,315
erctekstil.az,True,11.42,0,26,293
erdigitalagency.az,True,42.63,28,123,2656
erem.az,True,0.61,0,2,19
erent.az,True,5.03,0,12,126
eresept.az,True,14.39,0,32,331
erg.az,False,0.0,0,1,1
ergo.az,False,0.0,0,1,1
erickson.az,True,41.1,13,108,2267
ericsson.az,False,0.0,0,1,1
erize.az,True,0.09,0,1,9
erizem.az,True,1076.62,26,3049,607814
erizo.az,True,33.83,4,81,1470
erkam.az,True,42.8,28,123,3225
erkemed-baku.az,True,91.67,260,421,17530
erker.az,True,1.43,0,4,38
ermsoft.az,True,0.18,0,1,9
ernstandyoung.az,True,410.21,289,1939,222813
ernstyoung.az,True,410.21,289,1939,194054
erntrading.az,False,0.0,0,1,1
erohistory.az,True,0.05,0,1,9
eros.az,True,9.74,0,22,257
erp.az,False,0.0,0,1,1
erp-bs.az,True,65.82,5,158,3525
erp-intel.az,True,67.07,0,146,2479
erp-soft.az,False,0.0,0,1,1
erpag.az,True,110.2,108,405,17727
erpcloud.az,True,88.19,0,191,3482
erpgo.az,True,71.45,46,222,6767
erpgov.az,False,24.19,0,53,29
erpsoft.az,False,0.0,0,1,1
erpsystems.az,True,48.71,49,154,4067
erqoterapiya.az,True,8.85,2,21,299
errallc.az,True,3.94,0,10,93
error.az,True,297.9,7,732,44730
ers.az,True,491.87,24,1378,125686
erservice.az,True,2.51,0,6,56
erstudio.az,True,3.78,0,9,100
ertagro.az,True,97.79,128,374,13718
ertech.az,True,23.86,16,64,1291
ertok.az,True,47.65,60,156,4004
ertv.az,True,19.7,33,59,1107
erudit.az,True,0.56,0,2,19
erva.az,True,0.19,0,1,9
erzaq.az,False,0.0,0,1,1
erzofismebel.az,True,839.91,364,4248,943093
es-group.az,True,28.09,4,67,1176
es-journal.az,True,0.76,0,3,28
esabail.az,True,4.3,0,10,112
esarom.az,True,4.17,14,12,201
esasxeber.az,True,135.75,188,571,28839
esayar.az,True,0.81,0,3,27
esbaku.az,True,85.9,77,294,9367
esboinsaat.az,True,52.39,19,143,3471
esc.az,True,572.43,29,1648,200905
escado.az,False,0.0,0,1,1
eschool.az,True,130.14,9,327,11732
escompany.az,True,116.72,35,346,13159
esconsulting.az,True,127.76,0,277,6566
escooter.az,True,51.64,20,142,3215
esculap.az,False,0.11,0,1,1
esd.az,True,69.84,92,248,8745
esdescon.az,True,315.99,223,1390,120326
eseagro.az,True,174.18,0,377,9517
esebail.az,True,4.3,0,10,108
esederek.az,False,1759.99,2713,18191,443101
esen.az,True,186.12,57,600,30987
esertifikat.az,True,23.02,1,52,783
eservis.az,True,172.86,0,374,10914
eseryapi.az,True,59.89,15,159,4068
eset.az,True,880.41,147,3476,689661
esetofficial.az,True,880.41,147,3476,625619
esgazerbaijan.az,True,38.25,55,123,3110
esghub.az,True,41.59,24,117,2770
esh.az,True,4.05,0,10,99
esim.az,False,0.0,0,1,1
esimba.az,True,15.14,0,34,355
esistech.az,True,0.61,0,2,20
esit.az,False,0.0,0,1,1
esk.az,True,5.92,1,14,156
eskulap.az,True,111.77,43,343,13267
esky.az,False,144.6,81,500,1190
eslife.az,True,6.36,0,15,172
esm.az,True,218.31,6,530,21694
esmeta.az,False,0.0,0,1,1
esn.az,True,59.37,123,226,7156
eso.az,True,2.52,0,6,65
espa.az,True,134.27,83,466,21553
esperanto.az,False,0.0,0,1,1
esport.az,True,202.54,463,1104,69278
esports.az,False,0.0,0,1,1
espressomobil.az,True,49.05,14,129,3188
espumisan.az,True,167.31,65,553,25868
esqim.az,True,13.81,70,47,1059
esqsc.az,True,140.08,3,326,9121
esri.az,True,100.6,0,218,4595
esri-cis.az,True,53.32,0,116,1748
ess-eng.az,False,0.0,0,1,1
ess-transportation.az,True,3.47,0,9,94
essa.az,True,0.07,0,1,9
essenso.az,True,211.1,31,614,33689
essentialsupplies.az,False,0.0,0,1,1
essetravel.az,True,287.43,12,742,41523
esshopbaku.az,True,0.46,0,2,18
essity.az,True,0.45,0,2,21
essotravel.az,True,142.71,0,309,7330
est.az,True,30.35,8,76,1508
estafet.az,True,113.71,470,623,29566
estate.az,False,0.0,0,1,1
estebaku.az,True,117.11,20,321,11132
estech.az,True,75.62,35,225,7182
estelux.az,True,1076.2,28,3081,555950
estemed.az,True,6.86,0,16,176
esteraphy.az,True,1.33,1,4,42
estet.az,True,41.34,23,116,2652
estetage.az,False,0.0,0,1,1
estetik.az,True,44.18,36,132,3233
estetik-cerrah.az,True,45.88,1,103,1642
estetik-cerrahiyye.az,True,4.36,0,10,93
estetika.az,True,31.98,9,81,1633
estetikburun.az,True,52.07,40,158,4395
estetikdis.az,True,3.35,0,8,86
estetikginekologiya.az,True,187.95,0,407,11845
estetikginekoloq.az,True,101.21,97,364,13679
estetiklab.az,True,77.49,88,273,9654
esthedermed.az,True,220.3,116,823,46445
esthesis.az,True,4.36,0,10,104
esthet.az,True,146.7,35,435,19025
estimate.az,True,0.0,0,1,10
esure.az,True,161.61,122,611,34450
esv1.az,True,10.78,1,25,322
eta.az,True,9.6,0,22,228
etacxi.az,True,48.8,20,134,2947
etaedu.az,True,17.41,27,51,1082
etah.az,True,0.61,0,2,20
etai.az,True,1.54,0,4,40
etaj.az,False,0.0,0,1,1
etaks.az,True,178.75,46,555,25050
etalon.az,True,0.33,0,2,18
etalonacademy.az,False,0.0,0,1,1
etalonhospital.az,True,63.85,62,210,5844
etalonuniform.az,True,3.62,0,9,88
etam.az,True,582.29,244,2624,390827
etam-lingerie.az,True,39.67,1,89,1476
etamlingerie.az,True,39.67,1,89,1458
etap.az,True,225.57,139,879,52295
etapay.az,True,1.33,1,4,50
etapshir.az,False,0.0,0,1,1
etaxi.az,True,0.16,0,1,9
etbil.az,True,3.2,0,8,89
etciumut.az,False,0.0,0,1,1
etech.az,True,211.31,150,839,51490
etedbir.az,True,157.48,34,465,22171
etehsil.az,True,0.61,0,2,21
etelim.az,False,0.0,0,1,1
eternal.az,True,116.3,24,327,12183
etes.az,True,4.69,0,11,118
etexnik.az,True,546.14,24,1530,151940
etf.az,True,17.77,5,43,707
eth.az,True,9.73,0,22,224
ethereum.az,True,134.06,124,509,25732
ethicsacademy.az,True,48.34,53,155,4221
ethnobotany.az,True,32.44,2,75,1135
ethnoglobus.az,True,121.79,419,644,28552
ethnosphere.az,True,130.9,46,406,17490
eti.az,False,0.0,0,1,1
etibar.az,True,1.33,0,4,42
etibb.az,False,0.0,0,1,1
etigroup.az,True,387.34,32,1132,99940
etiket.az,True,53.99,57,175,4862
etikhayat.az,True,16.23,9,42,709
etikimza.az,True,251.72,11,644,33233
etikxeber.az,True,83.12,63,274,8779
etiler.az,True,10.46,0,24,287
etiqad.az,True,52.4,127,201,5463
etir.az,True,56.92,0,124,1887
etiraf.az,True,0.68,0,2,20
etiras.az,True,0.15,0,1,9
etirhouse.az,True,574.14,0,1241,89754
etirsah.az,True,162.29,1,362,11422
etk.az,True,235.41,35,698,41017
etki.az,True,81.49,59,265,8188
etmprok.az,False,0.0,0,1,1
etn.az,True,82.21,3,192,4869
etnatravel.az,True,10.83,7,28,431
etnosreklam.az,True,8.46,0,19,221
etoc.az,True,50.19,10,128,2924
etohouse.az,True,7.04,1,17,200
etom.az,True,50.19,10,128,2590
etopaz.az,True,144.62,30,419,16096
etpi.az,True,273.22,146,1077,75550
etrend.az,True,138.65,162,562,28267
etro.az,False,216.04,154,863,2487
ets.az,True,20.25,0,45,524
etsn.az,False,0.0,0,1,1
etsy.az,False,0.0,0,1,1
etsyazerbaijan.az,True,187.26,32,548,27555
etta.az,True,316.54,284,1489,121704
ettbi.az,True,95.0,126,362,13269
etud.az,True,38.5,4,92,1559
etutor.az,True,49.15,6,120,2293
etv.az,True,367.39,345,1829,183152
etx.az,True,0.06,0,1,9
eu4business.az,True,87.0,49,273,9922
eu4business-ebrdcreditline.az,True,134.74,54,430,19392
euazbusinessforum.az,True,43.2,55,139,3595
euc.az,True,0.24,0,2,20
euchot.az,True,71.06,16,190,4855
eudi.az,True,30.0,47,94,2123
euphoriatravel.az,True,71.21,22,198,5197
eurasiaedu.az,True,34.56,65,115,2943
euro.az,False,0.0,0,1,1
euro-group.az,True,53.27,52,170,4396
euro-tech.az,True,39.16,43,121,2911
euroasiatrans.az,False,0.0,0,1,1
eurocard.az,False,0.0,0,1,1
eurocargo.az,True,0.62,0,2,21
eurochem.az,True,1.36,0,4,43
euroclean.az,True,0.0,0,1,10
euroclima.az,True,58.18,79,201,5935
euroclimat.az,True,15.99,0,36,457
euroconstruction.az,True,74.33,21,205,5831
eurocup.az,False,0.0,0,1,1
eurodecor.az,True,57.59,15,153,3989
eurodesign.az,True,37.74,60,124,3182
eurodoor.az,False,0.0,0,1,1
eurodrive.az,False,48.73,4,116,118
euroedu.az,False,0.0,0,1,1
eurofilter.az,True,696.27,34,2053,302033
eurofins.az,True,34.07,67,114,2735
eurofloor.az,True,63.05,47,197,5951
eurogl.az,True,32.78,24,93,1975
eurohouse.az,False,0.0,0,1,1
eurojob.az,False,0.0,0,1,1
eurolab.az,False,0.0,0,1,1
eurolift.az,True,9.16,16,25,401
euroline.az,True,0.68,0,2,18
eurolux.az,True,568.94,327,2787,436846
euroluxbine.az,True,17.71,0,39,438
euromed.az,True,32.91,0,72,1011
euronet.az,True,132.21,79,455,20721
euronews.az,True,39.48,0,86,1155
eurooil.az,True,40.03,41,123,2948
europark.az,True,11.97,1,28,391
europe.az,True,24.42,33,73,1510
europen.az,False,0.0,0,1,1
europrofil.az,True,83.37,106,306,11765
europump.az,True,57.64,9,145,3198
eurosec.az,True,610.15,404,3186,538269
eurosel.az,False,0.0,0,1,1
euroservise.az,True,87.3,1,195,3954
eurostar.az,False,0.0,0,1,1
eurostyle.az,True,5.38,0,13,149
eurostyleltd.az,False,0.0,0,1,1
eurotecgroup.az,False,0.0,0,1,1
eurotech.az,True,455.98,181,1897,233822
eurotechnology.az,True,456.81,186,1914,210912
eurotelecom.az,True,7.44,1,18,219
eurotourism.az,True,29.03,101,106,2684
eurotrade.az,True,0.7,0,3,30
eurotruck.az,True,35.59,22,99,2215
eurovacancy.az,False,0.0,0,1,1
eurovent.az,True,0.25,0,2,19
eurovision.az,True,36.65,0,80,1080
eurowin.az,True,44.73,76,153,4087
eutop.az,True,0.21,0,1,9
ev10.az,True,942.07,239,4220,971558
evafarm.az,True,5.03,13,14,225
evaks.az,True,135.68,0,294,6451
evakuasiya.az,True,7.8,0,18,203
evakuasiyaxidmeti.az,False,0.0,0,1,1
evakuatorxidmeti.az,False,0.0,0,1,1
evalar.az,True,656.06,317,3185,481986
evalex.az,False,0.0,0,1,1
evalmaq.az,False,0.0,0,1,1
evamed.az,True,29.34,20,81,1672
evar.az,True,75.15,49,236,8100
evasu.az,True,278.2,15,735,44290
evatravel.az,True,105.53,0,229,4581
evaz.az,True,0.88,0,3,32
evbax.az,False,0.0,0,1,1
evbina.az,True,1.23,0,4,43
evcharger.az,True,0.16,0,1,10
evdar.az,True,122.52,168,501,24656
evden.az,False,0.0,0,1,1
evdenal.az,False,0.0,0,1,1
evdeqal.az,False,0.0,0,1,1
evdetehsil.az,True,480.21,60,1562,166693
evdetibbixidmetler.az,False,0.0,0,1,1
evdeyoxam.az,True,176.9,282,831,44982
evelani.az,True,836.35,32,2442,381280
evelit.az,True,751.36,0,1624,143458
evelli.az,False,0.0,0,1,1
eventall.az,False,0.0,0,1,1
eventeam.az,True,3.65,0,9,84
eventgo.az,True,774.99,0,1675,142063
eventhallbaku.az,True,82.81,75,282,9275
eventin.az,True,37.7,0,82,1068
eventkey.az,True,23.03,0,51,660
evently.az,True,2.0,0,5,47
eventms.az,True,0.79,0,3,32
eventoffice.az,True,202.61,1,452,17112
eventorg.az,True,275.77,85,962,65222
eventpoint.az,True,208.42,85,727,43410
eventpro.az,True,34.18,0,75,918
eventrent.az,True,100.84,84,351,12035
events.az,True,20.72,33,62,1247
eventum.az,True,1.22,1,4,48
eventusavto.az,True,0.74,0,3,30
eventy.az,True,0.37,0,2,19
ever.az,True,4.43,0,11,105
evera.az,True,1.52,0,4,40
everest.az,True,816.44,0,1765,148915
everestgroup.az,True,3.01,6,8,119
evergreen.az,True,8.34,0,19,214
everstone.az,True,15.98,0,36,443
evertebra.az,True,83.21,73,282,9291
everton.az,True,1.08,0,3,27
every.az,True,197.01,198,840,49578
evet.az,False,0.0,0,1,1
evfemiya.az,True,213.32,430,1136,83709
evgo.az,True,33.99,18,93,2068
evi.az,True,41.94,129,161,4371
evial.az,True,224.06,32,655,34683
evian.az,False,0.0,0,1,1
evici.az,True,139.98,105,512,21743
eviden.az,True,0.09,0,1,10
evidence.az,True,324.22,8,805,53013
evido.az,True,76.39,29,221,6721
evim.az,True,15.49,0,34,428
evimal.az,True,0.93,0,3,28
evimfix.az,False,0.0,0,1,1
eviminsaat.az,True,11.81,39,37,661
evimiz.az,True,344.1,216,1500,135956
evimizburada.az,True,55.73,11,143,3235
evimizgroup.az,True,9.3,1,22,251
evimizinsaat.az,True,52.59,6,128,2871
evimizo.az,True,121.32,73,411,17879
evimizstore.az,True,358.63,357,1804,178893
evimko.az,True,2188.77,983,15364,9161000
evimmobilya.az,False,0.0,0,1,1
evimotel.az,True,61.25,24,172,4712
evimqarayev.az,False,0.0,0,1,1
evimtekstil.az,False,0.0,0,1,1
evin.az,False,0.0,0,1,1
evinest.az,True,5.02,0,12,121
evingroup.az,True,15.49,0,34,368
evinolsun.az,True,132.55,68,442,17757
evisitcard.az,True,208.85,22,579,28923
eviza.az,False,0.0,0,1,1
evlen.az,True,8.62,4,21,314
evlendik.az,True,6.74,5,17,226
evleney.az,True,9.04,6,23,334
evlenirik.az,True,84.4,122,320,11950
evler.az,False,0.0,0,1,1
evli.az,True,2.48,4,7,101
evlilik.az,True,6.72,5,17,255
evlilikteklifi.az,True,55.83,41,171,4713
evliyik.az,True,6.77,5,17,226
evloq.az,True,228.58,52,724,40907
evmatic.az,True,57.71,5,139,3219
evmotors.az,True,140.23,77,480,21957
evo.az,True,0.47,0,2,20
evoacademy.az,True,3.65,0,9,101
evocomp.az,True,511.02,125,1941,221032
evoe.az,True,628.62,13,1635,172029
evoel.az,True,575.48,146,2268,307203
evol.az,True,30.25,132,117,3209
evolasoft.az,False,0.0,0,1,1
evolbiznes.az,True,2.72,0,7,73
evolead.az,True,1.31,1,4,47
evolift.az,True,16.78,1,38,471
evolog.az,False,0.0,0,1,1
evolute.az,True,3.27,0,8,74
evolwe.az,False,0.0,0,1,1
evonist.az,True,685.41,0,1481,122573
evonline.az,True,28.71,2,66,1016
evopos.az,True,28.64,1,65,932
evosoft.az,False,0.0,0,1,1
evosys.az,True,1.64,0,5,52
evparts.az,True,83.02,95,297,10447
evplus.az,True,446.52,677,2754,336971
evpoint.az,False,0.0,0,1,1
evreyskoekladbishe.az,False,0.0,0,1,1
evreyskoekladbishevbaku.az,False,0.0,0,1,1
evrika.az,True,0.57,0,2,21
evrikamed.az,True,0.16,0,1,9
evro.az,False,0.0,0,1,1
evromontaj.az,True,160.22,54,512,22794
evrostar.az,True,1291.46,30,3734,944804
evryhost.az,True,474.03,2,1080,75050
evta.az,True,25.82,7,64,1142
evtapan.az,True,7.44,1,18,232
evtik.az,True,16.86,1,39,492
evv.az,True,146.38,138,570,30445
evx.az,True,60.4,31,176,5009
evybaby.az,True,4.4,0,11,117
ewm.az,True,0.81,0,3,32
ework.az,True,50.32,1,113,1967
ex1.az,True,12.57,0,28,287
ex2door.az,True,26.34,18,72,1583
examcenter.az,False,0.0,0,1,1
examination.az,False,0.0,0,1,1
examinds.az,True,0.59,0,2,19
examio.az,True,37.64,7,93,1733
exams.az,True,0.67,0,2,20
exb.az,False,0.0,0,1,1
exbir.az,False,0.0,0,1,1
exbit.az,True,15.81,0,35,381
exbo.az,True,2.21,1,6,65
excape.az,True,11.48,0,26,298
excel.az,True,57.2,34,170,4205
exceland.az,False,0.0,0,1,1
excellenttrade.az,True,13.85,0,31,342
excelsior.az,True,51.44,31,150,3499
excelsiorhotelshamkir.az,False,0.0,0,1,1
excelsiormilano.az,True,0.77,0,3,30
excevent.az,False,0.0,0,1,1
exchange.az,True,5.04,0,12,135
exclusive.az,False,0.0,0,1,1
exely.az,True,579.34,54,1847,215014
exengroup.az,True,3.53,0,9,94
exezine.az,True,14.43,0,32,399
exhibition.az,True,33.13,34,99,2129
exhibitions.az,True,0.06,0,1,9
exim.az,True,157.64,56,507,24289
exness.az,True,252.56,10,640,32945
exol-lubricants.az,True,3.9,1,10,126
exon.az,True,177.96,63,585,30574
exonlab.az,True,178.26,66,591,32783
exonnaxcivan.az,True,80.98,12,210,6083
exotictravel.az,True,0.75,0,3,27
exp.az,False,0.0,0,1,1
expand2grow.az,True,20.87,0,46,570
expel.az,False,0.0,0,1,1
experienceazerbaijan.az,True,50.34,1,113,2041
expert.az,True,125.29,2,286,8241
expertagroservices.az,True,106.41,96,381,14781
expertaudit.az,False,0.0,0,1,1
expertavto.az,True,252.5,204,1084,82050
expertcenter.az,True,85.41,53,272,8833
expertech.az,True,101.44,99,366,13915
experts.az,False,0.0,0,1,1
expleo.az,False,0.0,0,1,1
exploit.az,True,4.49,7,12,193
explore.az,True,39.21,0,86,1217
expo.az,True,9.59,0,22,244
